"STATISTIC","Statistic Label","TLIST(M1)","Month","C02803V03373","Type of Residential Property","UNIT","VALUE"
"HPM06C01","Residential Property Price Index","201509","2015 September","01","National - houses","Base Jan 2005 = 100","84.6"
"HPM06C01","Residential Property Price Index","201509","2015 September","02","National - apartments","Base Jan 2005 = 100","66.2"
"HPM06C01","Residential Property Price Index","201509","2015 September","05","Dublin - all residential properties","Base Jan 2005 = 100","85.5"
"HPM06C01","Residential Property Price Index","201509","2015 September","06","Dublin - houses","Base Jan 2005 = 100","90.1"
"HPM06C01","Residential Property Price Index","201509","2015 September","07","Dublin - apartments","Base Jan 2005 = 100","71.3"
"HPM06C01","Residential Property Price Index","201509","2015 September","08","Dublin City - houses","Base Jan 2005 = 100","89.4"
"HPM06C01","Residential Property Price Index","201509","2015 September","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100","89.3"
"HPM06C01","Residential Property Price Index","201509","2015 September","10","Fingal - houses","Base Jan 2005 = 100","86.8"
"HPM06C01","Residential Property Price Index","201509","2015 September","11","South Dublin - houses","Base Jan 2005 = 100","90.3"
"HPM06C01","Residential Property Price Index","201509","2015 September","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","72.8"
"HPM06C01","Residential Property Price Index","201509","2015 September","04","National excluding Dublin - houses","Base Jan 2005 = 100","74.4"
"HPM06C01","Residential Property Price Index","201509","2015 September","12","National excluding Dublin - apartments","Base Jan 2005 = 100","51.9"
"HPM06C01","Residential Property Price Index","201509","2015 September","13","Border excluding Louth - houses","Base Jan 2005 = 100","58.7"
"HPM06C01","Residential Property Price Index","201509","2015 September","14","Midland - houses","Base Jan 2005 = 100","63.4"
"HPM06C01","Residential Property Price Index","201509","2015 September","15","West - houses","Base Jan 2005 = 100","63.8"
"HPM06C01","Residential Property Price Index","201509","2015 September","16","Mid-East including Louth - houses","Base Jan 2005 = 100","86.7"
"HPM06C01","Residential Property Price Index","201509","2015 September","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100","65.6"
"HPM06C01","Residential Property Price Index","201509","2015 September","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100","71.7"
"HPM06C01","Residential Property Price Index","201509","2015 September","19","South-West - houses","Base Jan 2005 = 100","79.2"
"HPM06C01","Residential Property Price Index","201510","2015 October","-","National - all residential properties","Base Jan 2005 = 100","82.9"
"HPM06C01","Residential Property Price Index","201510","2015 October","01","National - houses","Base Jan 2005 = 100","85.5"
"HPM06C01","Residential Property Price Index","201510","2015 October","02","National - apartments","Base Jan 2005 = 100","67.3"
"HPM06C01","Residential Property Price Index","201510","2015 October","05","Dublin - all residential properties","Base Jan 2005 = 100","86.6"
"HPM06C01","Residential Property Price Index","201510","2015 October","06","Dublin - houses","Base Jan 2005 = 100","90.9"
"HPM06C01","Residential Property Price Index","201510","2015 October","07","Dublin - apartments","Base Jan 2005 = 100","73.1"
"HPM06C01","Residential Property Price Index","201510","2015 October","08","Dublin City - houses","Base Jan 2005 = 100","90.6"
"HPM06C01","Residential Property Price Index","201510","2015 October","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100","89.4"
"HPM06C01","Residential Property Price Index","201510","2015 October","10","Fingal - houses","Base Jan 2005 = 100","87.9"
"HPM06C01","Residential Property Price Index","201510","2015 October","11","South Dublin - houses","Base Jan 2005 = 100","89.5"
"HPM06C01","Residential Property Price Index","201510","2015 October","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","73.5"
"HPM06C01","Residential Property Price Index","201510","2015 October","04","National excluding Dublin - houses","Base Jan 2005 = 100","75.2"
"HPM06C01","Residential Property Price Index","201510","2015 October","12","National excluding Dublin - apartments","Base Jan 2005 = 100","52.1"
"HPM06C01","Residential Property Price Index","201510","2015 October","13","Border excluding Louth - houses","Base Jan 2005 = 100","59.1"
"HPM06C01","Residential Property Price Index","201510","2015 October","14","Midland - houses","Base Jan 2005 = 100","64.5"
"HPM06C01","Residential Property Price Index","201510","2015 October","15","West - houses","Base Jan 2005 = 100","64.8"
"HPM06C01","Residential Property Price Index","201510","2015 October","16","Mid-East including Louth - houses","Base Jan 2005 = 100","87.8"
"HPM06C01","Residential Property Price Index","201510","2015 October","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100","65.2"
"HPM06C01","Residential Property Price Index","201510","2015 October","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100","72.3"
"HPM06C01","Residential Property Price Index","201510","2015 October","19","South-West - houses","Base Jan 2005 = 100","80.7"
"HPM06C01","Residential Property Price Index","201511","2015 November","-","National - all residential properties","Base Jan 2005 = 100","82.6"
"HPM06C01","Residential Property Price Index","201511","2015 November","01","National - houses","Base Jan 2005 = 100","85.6"
"HPM06C01","Residential Property Price Index","201511","2015 November","02","National - apartments","Base Jan 2005 = 100","66.5"
"HPM06C01","Residential Property Price Index","201511","2015 November","05","Dublin - all residential properties","Base Jan 2005 = 100","86.2"
"HPM06C01","Residential Property Price Index","201511","2015 November","06","Dublin - houses","Base Jan 2005 = 100","91.4"
"HPM06C01","Residential Property Price Index","201511","2015 November","07","Dublin - apartments","Base Jan 2005 = 100","70.9"
"HPM06C01","Residential Property Price Index","201511","2015 November","08","Dublin City - houses","Base Jan 2005 = 100","91.2"
"HPM06C01","Residential Property Price Index","201511","2015 November","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100","90.9"
"HPM06C01","Residential Property Price Index","201511","2015 November","10","Fingal - houses","Base Jan 2005 = 100","87.7"
"HPM06C01","Residential Property Price Index","201511","2015 November","11","South Dublin - houses","Base Jan 2005 = 100","88.3"
"HPM06C01","Residential Property Price Index","201511","2015 November","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","73.4"
"HPM06C01","Residential Property Price Index","201511","2015 November","04","National excluding Dublin - houses","Base Jan 2005 = 100","75"
"HPM06C01","Residential Property Price Index","201511","2015 November","12","National excluding Dublin - apartments","Base Jan 2005 = 100","52.3"
"HPM06C01","Residential Property Price Index","201511","2015 November","13","Border excluding Louth - houses","Base Jan 2005 = 100","59"
"HPM06C01","Residential Property Price Index","201511","2015 November","14","Midland - houses","Base Jan 2005 = 100","64.5"
"HPM06C01","Residential Property Price Index","201511","2015 November","15","West - houses","Base Jan 2005 = 100","65.6"
"HPM06C01","Residential Property Price Index","201511","2015 November","16","Mid-East including Louth - houses","Base Jan 2005 = 100","87.8"
"HPM06C01","Residential Property Price Index","201511","2015 November","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100","65.7"
"HPM06C01","Residential Property Price Index","201511","2015 November","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100","72.1"
"HPM06C01","Residential Property Price Index","201511","2015 November","19","South-West - houses","Base Jan 2005 = 100","81.3"
"HPM06C01","Residential Property Price Index","201512","2015 December","-","National - all residential properties","Base Jan 2005 = 100","82.5"
"HPM06C01","Residential Property Price Index","201512","2015 December","01","National - houses","Base Jan 2005 = 100","85.5"
"HPM06C01","Residential Property Price Index","201512","2015 December","02","National - apartments","Base Jan 2005 = 100","66.3"
"HPM06C01","Residential Property Price Index","201512","2015 December","05","Dublin - all residential properties","Base Jan 2005 = 100","85.8"
"HPM06C01","Residential Property Price Index","201512","2015 December","06","Dublin - houses","Base Jan 2005 = 100","91"
"HPM06C01","Residential Property Price Index","201512","2015 December","07","Dublin - apartments","Base Jan 2005 = 100","70.2"
"HPM06C01","Residential Property Price Index","201512","2015 December","08","Dublin City - houses","Base Jan 2005 = 100","91.1"
"HPM06C01","Residential Property Price Index","201512","2015 December","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100","91.2"
"HPM06C01","Residential Property Price Index","201512","2015 December","10","Fingal - houses","Base Jan 2005 = 100","87.4"
"HPM06C01","Residential Property Price Index","201512","2015 December","11","South Dublin - houses","Base Jan 2005 = 100","88.5"
"HPM06C01","Residential Property Price Index","201512","2015 December","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","73.5"
"HPM06C01","Residential Property Price Index","201512","2015 December","04","National excluding Dublin - houses","Base Jan 2005 = 100","75.2"
"HPM06C01","Residential Property Price Index","201512","2015 December","12","National excluding Dublin - apartments","Base Jan 2005 = 100","52.2"
"HPM06C01","Residential Property Price Index","201512","2015 December","13","Border excluding Louth - houses","Base Jan 2005 = 100","59.7"
"HPM06C01","Residential Property Price Index","201512","2015 December","14","Midland - houses","Base Jan 2005 = 100","66.1"
"HPM06C01","Residential Property Price Index","201512","2015 December","15","West - houses","Base Jan 2005 = 100","65.9"
"HPM06C01","Residential Property Price Index","201512","2015 December","16","Mid-East including Louth - houses","Base Jan 2005 = 100","87.9"
"HPM06C01","Residential Property Price Index","201512","2015 December","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100","66.4"
"HPM06C01","Residential Property Price Index","201512","2015 December","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100","72.4"
"HPM06C01","Residential Property Price Index","201512","2015 December","19","South-West - houses","Base Jan 2005 = 100","81.3"
"HPM06C01","Residential Property Price Index","201601","2016 January","-","National - all residential properties","Base Jan 2005 = 100","83.2"
"HPM06C01","Residential Property Price Index","201601","2016 January","01","National - houses","Base Jan 2005 = 100","86.3"
"HPM06C01","Residential Property Price Index","201601","2016 January","02","National - apartments","Base Jan 2005 = 100","66.8"
"HPM06C01","Residential Property Price Index","201601","2016 January","05","Dublin - all residential properties","Base Jan 2005 = 100","87"
"HPM06C01","Residential Property Price Index","201601","2016 January","06","Dublin - houses","Base Jan 2005 = 100","92.3"
"HPM06C01","Residential Property Price Index","201601","2016 January","07","Dublin - apartments","Base Jan 2005 = 100","71"
